0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
55, 40499, 4.0690, 4.0000, 0.0018, 0.0244, 7.6000, 0.4138, -558.5300, 2075.3375, 8.5000, 19.3333, 0.0005, 0.6066, 123.6227, 0.7866, 0.1616, 12.0000, 0.0457, 8.3967, 1.6724, 6.9655, 3.1000, 45.7255, 9.0000, 11.6845, 16.6989, 80.8913, 2.0000, 0.0244, 0.7541
56, 40829, 4.8449, 4.0000, 0.0004, 0.0247, 8.9000, 0.3850, -775.4900, 2706.5301, 10.5000, 26.7143, 0.0001, 0.5052, 148.7937, 0.8150, 0.1566, 38.0000, 0.0348, 10.0628, 1.5615, 6.7968, 3.1000, 47.6173, 9.1900, 13.2542, 17.7445, 67.2071, 6.0000, 0.0037, 0.6237
57, 41923, 4.5443, 4.0000, 0.0013, 0.0324, 10.1000, 0.3671, -450.8300, 1485.6123, 6.5000, 15.8000, 0.0004, 0.5119, 189.9093, 0.8186, 0.1490, 14.0000, 0.0367, 9.2445, 1.5570, 7.3165, 5.7000, 59.0790, 9.1200, 8.9442, 12.3959, 52.6567, 3.0000, 0.0000, 0.6548
58, 42388, 4.2000, 4.0000, 0.0005, 0.0226, 7.5000, 0.4500, -874.4800, 2530.5313, 13.5000, 30.0000, 0.0003, 0.4919, 183.4027, 0.8015, 0.1639, 21.0000, 0.0256, 9.8613, 1.5417, 6.0667, 6.0000, 45.9600, 8.6900, 14.3017, 17.0000, 54.5248, 4.0000, 0.0120, 0.6129
59, 43055, 4.5381, 4.0000, 0.0006, 0.0134, 8.9000, 0.4333, -872.7700, 1787.4617, 14.5000, 30.0000, 0.0002, 0.4286, 149.5041, 0.8156, 0.1568, 45.0000, 0.0347, 10.3977, 1.6714, 6.6143, 5.3000, 34.9821, 9.2700, 15.8329, 20.7619, 66.8878, 18.0000, 0.0126, 0.5806
60, 44326, 4.5366, 4.0000, 0.0004, 0.0218, 9.6000, 0.3496, -712.0900, 2045.1784, 12.0000, 24.6000, 0.0002, 0.6094, 131.8359, 0.7967, 0.1528, 24.0000, 0.0246, 9.3316, 1.6911, 6.8049, 5.7000, 38.8026, 9.6700, 13.9585, 18.9457, 75.8519, 11.0000, 0.0286, 0.7109
61, 45061, 4.7773, 5.0000, 0.0005, 0.0172, 10.4000, 0.4105, -660.8300, 2064.8144, 15.0000, 22.9000, 0.0001, 0.4473, 115.0101, 0.8250, 0.1496, 51.0000, 0.0240, 10.3524, 1.7380, 6.5895, 3.1000, 36.5574, 9.5700, 13.8493, 19.2910, 86.9489, 17.0000, 0.0055, 0.5907
62, 46520, 4.4928, 5.0000, 0.0005, 0.0267, 12.5000, 0.3333, -797.2900, 2282.0964, 12.0000, 27.6000, 0.0002, 0.5245, 156.4869, 0.8337, 0.1395, 25.0000, 0.0267, 9.7779, 1.8333, 6.7174, 3.1000, 23.7210, 10.3100, 16.8073, 22.3443, 63.9031, 15.0000, 0.0000, 0.6434
63, 47382, 4.4379, 4.0000, 0.0010, 0.0198, 9.8000, 0.3922, -1115.9100, 1411.7681, 21.0000, 38.2500, 0.0003, 0.4268, 124.9544, 0.8203, 0.1521, 43.0000, 0.0243, 10.1195, 1.7451, 6.5359, 6.0000, 20.3760, 10.2600, 19.9197, 25.2346, 80.0292, 16.0000, 0.0077, 0.5987
64, 48291, 4.3605, 5.0000, 0.0011, 0.0248, 11.5000, 0.3488, -829.9900, 2090.1168, 15.0000, 28.6667, 0.0004, 0.5281, 136.3464, 0.8324, 0.1429, 21.0000, 0.0324, 9.1457, 1.7326, 7.2209, 7.8000, 31.1639, 10.3800, 16.0342, 19.8388, 73.3426, 8.0000, 0.0000, 0.6854
65, 48818, 4.3878, 4.0000, 0.0005, 0.0256, 8.9000, 0.3520, -813.6200, 1781.3637, 11.0000, 28.0000, 0.0002, 0.4532, 168.4098, 0.8086, 0.1570, 40.0000, 0.0397, 10.3337, 1.6020, 6.5612, 6.9000, 42.8823, 9.8500, 14.2341, 19.7714, 59.3790, 7.0000, 0.0088, 0.5862
66, 49954, 4.3354, 4.0000, 0.0010, 0.0274, 9.5000, 0.3913, -937.1200, 1381.5068, 14.0000, 32.2000, 0.0003, 0.4157, 160.4006, 0.8127, 0.1533, 27.0000, 0.0274, 10.2509, 1.6149, 6.1491, 5.7000, 37.5309, 8.5600, 16.0239, 21.3272, 62.3439, 11.0000, 0.0066, 0.5843
67, 50869, 4.3503, 4.0000, 0.0006, 0.0347, 9.1000, 0.3248, -758.9700, 1607.1638, 13.5000, 26.1667, 0.0002, 0.4506, 175.2782, 0.8056, 0.1551, 22.0000, 0.0567, 10.2224, 1.6306, 6.9682, 5.7000, 42.3293, 8.6400, 13.8558, 17.0909, 57.0522, 6.0000, 0.0046, 0.5864
68, 51735, 4.4241, 4.0000, 0.0002, 0.0222, 8.0000, 0.4114, -836.1700, 2027.5910, 11.0000, 28.7273, 0.0001, 0.4037, 167.5878, 0.8021, 0.1618, 55.0000, 0.0334, 10.8995, 1.6013, 6.3987, 4.9000, 42.2097, 9.2600, 14.5086, 17.6934, 59.6702, 21.0000, 0.0122, 0.5260
69, 53536, 4.8232, 4.0000, 0.0007, 0.0154, 8.5000, 0.4146, -794.3000, 1930.6637, 14.0000, 27.3333, 0.0002, 0.5353, 121.1073, 0.8127, 0.1586, 30.0000, 0.0450, 9.7197, 1.6463, 6.9634, 5.5000, 39.8112, 9.6400, 14.4968, 18.4943, 82.5714, 10.0000, 0.0133, 0.6706
70, 54515, 4.3526, 4.0000, 0.0010, 0.0265, 8.0000, 0.4167, -645.4700, 1720.6917, 10.5000, 22.2857, 0.0003, 0.4294, 147.5404, 0.8032, 0.1611, 29.0000, 0.0368, 10.2083, 1.5321, 6.6474, 3.1000, 54.6035, 8.7100, 11.1796, 14.8117, 67.7781, 3.0000, 0.0092, 0.5890
1, 0, 3.0000, 4.0000, 0.0000, 0.0526, 23.6000, 0.0000, -181197.6100, 2043.7489, 11.5000, 6122.0000, 0.0000, 0.1679, 123.6596, 0.7889, 0.1658, 0.0000, 0.0333, 11.5262, 1.3333, 11.3333, 11.2000, 94.0210, 309.6100, 0.1487, 2453.1534, 80.8672, 218.0000, 0.0086, 0.2631
2, 21, 3.5222, 4.0000, 0.0011, 0.0563, 9.6000, 0.2667, -900.8200, 1599.7410, 13.0000, 31.0000, 0.0007, 0.4500, 130.0000, 0.7805, 0.1511, 12.0000, 0.0600, 9.5657, 1.4222, 8.6889, 3.1000, 56.0650, 9.6000, 12.8922, 17.9914, 76.9231, 3.0000, 0.0124, 0.6300
3, 485, 3.8636, 4.0000, 0.0015, 0.0238, 6.4000, 0.5091, -801.7800, 1715.6753, 14.0000, 27.5000, 0.0005, 0.4825, 101.5697, 0.8061, 0.1701, 24.0000, 0.0204, 9.4753, 1.4182, 6.0364, 6.0000, 58.9443, 8.0500, 11.8695, 16.4545, 98.4545, 6.0000, 0.0000, 0.6667
4, 1075, 4.1680, 4.0000, 0.0007, 0.0267, 8.9000, 0.3600, -909.7300, 2328.9513, 14.0000, 31.2500, 0.0002, 0.5504, 152.6351, 0.8059, 0.1561, 22.0000, 0.0197, 9.5291, 1.5200, 6.8080, 8.1000, 46.5243, 10.2100, 14.5335, 17.9400, 65.5157, 6.0000, 0.0113, 0.6744
5, 1788, 3.9865, 4.0000, 0.0008, 0.0381, 8.2000, 0.3851, -715.7500, 1811.4894, 11.0000, 24.6667, 0.0003, 0.4221, 113.0039, 0.8005, 0.1601, 26.0000, 0.0292, 10.1166, 1.3919, 7.7230, 6.4000, 64.0443, 9.1700, 10.4543, 14.1910, 88.4925, 7.0000, 0.0013, 0.5974
6, 2577, 4.3240, 4.0000, 0.0006, 0.0214, 8.2000, 0.3911, -647.9800, 2094.9058, 8.0000, 22.3750, 0.0002, 0.4439, 139.5522, 0.8179, 0.1607, 34.0000, 0.0204, 10.3222, 1.5698, 6.6760, 3.1000, 51.3166, 8.3800, 11.6603, 15.2070, 71.6578, 5.0000, 0.0000, 0.5829
7, 3606, 3.7158, 4.0000, 0.0015, 0.0569, 10.7000, 0.2737, -685.4300, 1500.1006, 20.0000, 23.7500, 0.0005, 0.4444, 151.0050, 0.7967, 0.1463, 16.0000, 0.0203, 9.5780, 1.5158, 8.4947, 7.2000, 54.4930, 9.2800, 11.5588, 15.8158, 66.2230, 4.0000, 0.0000, 0.6263
8, 4100, 3.9634, 4.0000, 0.0008, 0.0289, 7.1000, 0.4241, -1117.6900, 1908.3260, 17.0000, 38.2000, 0.0002, 0.3980, 146.2932, 0.8044, 0.1667, 40.0000, 0.0250, 10.4260, 1.4136, 6.5340, 3.1000, 48.4704, 8.9100, 15.9886, 19.0496, 68.3559, 3.0000, 0.0000, 0.5714
9, 5104, 4.2936, 3.0000, 0.0014, 0.0312, 5.7000, 0.4495, -633.9500, 1954.7283, 9.0000, 21.8000, 0.0004, 0.5088, 95.4140, 0.7941, 0.1746, 31.0000, 0.0276, 9.3350, 1.3761, 6.9083, 8.2000, 68.2860, 7.2100, 9.1505, 12.7567, 104.8065, 3.0000, 0.0000, 0.6930
10, 5650, 4.0842, 4.0000, 0.0012, 0.0411, 9.4000, 0.4000, -546.5400, 1973.3467, 8.0000, 19.0000, 0.0003, 0.5152, 155.0862, 0.8056, 0.1533, 14.0000, 0.0486, 9.3493, 1.4737, 7.3263, 5.7000, 62.8763, 8.4100, 9.2095, 12.6526, 64.4803, 4.0000, 0.0000, 0.6667
11, 6187, 4.3879, 4.0000, 0.0003, 0.0304, 7.1000, 0.4303, -800.9900, 2629.5619, 11.0000, 27.5000, 0.0001, 0.5235, 129.4118, 0.8029, 0.1667, 36.0000, 0.0349, 9.9284, 1.3818, 7.1273, 5.5000, 62.0207, 8.9000, 11.4405, 14.1515, 77.2727, 11.0000, 0.0000, 0.6353
12, 7077, 4.3624, 4.0000, 0.0005, 0.0205, 6.1000, 0.4585, -835.5800, 2331.2420, 10.5000, 28.6250, 0.0001, 0.4388, 126.7603, 0.8061, 0.1734, 64.0000, 0.0279, 10.4431, 1.4105, 6.5284, 6.6000, 58.4540, 8.6500, 12.2174, 15.6421, 78.8890, 6.0000, 0.0000, 0.5781
13, 8296, 4.3296, 4.0000, 0.0006, 0.0253, 5.4000, 0.4693, -745.9700, 1669.6898, 10.5000, 25.5714, 0.0002, 0.4378, 117.4580, 0.7963, 0.1773, 76.0000, 0.0231, 10.1984, 1.3631, 6.0168, 3.1000, 65.5593, 7.7200, 10.4678, 12.9101, 85.1368, 5.0000, 0.0000, 0.6000
14, 9206, 4.0809, 4.0000, 0.0006, 0.0219, 5.5000, 0.4522, -794.0200, 1514.7593, 10.5000, 27.2000, 0.0001, 0.3121, 155.9278, 0.8013, 0.1768, 65.0000, 0.0431, 11.3918, 1.3750, 6.5846, 3.1000, 62.9020, 7.1700, 11.2430, 12.9388, 64.1323, 5.0000, 0.0000, 0.4716
15, 10622, 4.1055, 4.0000, 0.0005, 0.0200, 7.2000, 0.4430, -989.0800, 1968.5017, 14.0000, 33.8571, 0.0002, 0.4139, 127.3179, 0.8135, 0.1665, 68.0000, 0.0322, 10.6377, 1.5021, 6.3333, 6.2000, 45.3915, 8.4900, 15.3392, 18.9437, 78.5435, 9.0000, 0.0000, 0.5533
16, 11927, 3.9167, 4.0000, 0.0003, 0.0397, 8.2000, 0.3642, -944.6500, 2158.1442, 13.5000, 32.4000, 0.0001, 0.4127, 135.3607, 0.7960, 0.1606, 61.0000, 0.0259, 10.8146, 1.4136, 7.2315, 3.1000, 54.3601, 8.8100, 13.7262, 17.1575, 73.8767, 13.0000, 0.0036, 0.5361
17, 13591, 3.8534, 4.0000, 0.0009, 0.0638, 9.5000, 0.3037, -791.5600, 1512.0181, 11.0000, 27.2857, 0.0003, 0.3467, 180.8035, 0.7712, 0.1529, 33.0000, 0.0495, 10.8180, 1.4084, 8.5759, 6.2000, 59.9913, 8.4800, 11.6703, 15.3122, 55.3087, 6.0000, 0.0121, 0.5226
18, 14502, 4.6224, 4.0000, 0.0015, 0.0240, 8.0000, 0.3878, -952.8100, 2005.9233, 16.0000, 32.6667, 0.0004, 0.5800, 110.0000, 0.8004, 0.1608, 24.0000, 0.0111, 9.0402, 1.5714, 6.8776, 6.4000, 40.7355, 8.8900, 15.6929, 17.5565, 90.9091, 5.0000, 0.0148, 0.7300
19, 15045, 4.4229, 4.0000, 0.0004, 0.0191, 6.6000, 0.4150, -1057.4800, 2481.6413, 14.5000, 36.1429, 0.0001, 0.4672, 131.1847, 0.8063, 0.1702, 76.0000, 0.0191, 10.3725, 1.4901, 6.4229, 3.1000, 44.0860, 9.0900, 16.0891, 19.3583, 76.2284, 12.0000, 0.0044, 0.5907
20, 16410, 3.9000, 4.0000, 0.0008, 0.0329, 8.4000, 0.3615, -626.6300, 1703.6371, 8.5000, 21.6667, 0.0003, 0.4519, 155.8299, 0.8086, 0.1586, 20.0000, 0.0271, 9.9615, 1.5000, 7.1923, 3.1000, 57.9433, 8.8000, 10.5600, 13.2821, 64.1725, 6.0000, 0.0000, 0.6074
21, 17112, 4.7317, 4.0000, 0.0011, 0.0255, 9.0000, 0.3171, -793.6700, 2864.3675, 13.5000, 27.3333, 0.0003, 0.6235, 110.7266, 0.8153, 0.1550, 12.0000, 0.0276, 8.7811, 1.5488, 7.5000, 6.4000, 48.0648, 10.3800, 13.3456, 17.7626, 90.3125, 4.0000, 0.0042, 0.7529
22, 17585, 4.4655, 4.0000, 0.0006, 0.0354, 7.8000, 0.2989, -721.9000, 2512.2356, 11.0000, 24.8571, 0.0002, 0.5196, 149.1839, 0.7954, 0.1626, 27.0000, 0.0376, 9.8763, 1.4770, 7.2586, 6.2000, 56.6498, 9.1000, 11.5330, 15.4601, 67.0314, 7.0000, 0.0066, 0.6480
23, 18491, 4.0608, 3.0000, 0.0014, 0.0461, 4.7000, 0.4122, -719.9500, 1595.2639, 7.5000, 24.6667, 0.0004, 0.3725, 142.6802, 0.7667, 0.1813, 36.0000, 0.0208, 10.3620, 1.2230, 7.0473, 5.5000, 78.3348, 6.8200, 8.4611, 12.0288, 70.0868, 1.0000, 0.0059, 0.5621
24, 19166, 3.9266, 3.0000, 0.0003, 0.0335, 5.1000, 0.4312, -795.9700, 2001.6418, 12.5000, 27.2500, 0.0004, 0.4779, 184.8226, 0.7732, 0.1784, 11.0000, 0.0353, 9.8538, 1.3119, 6.5229, 3.1000, 68.1873, 8.0600, 10.5182, 13.8358, 54.1059, 3.0000, 0.0149, 0.6018
25, 19706, 4.0000, 4.0000, 0.0002, 0.0472, 9.4000, 0.2947, -750.0100, 3005.7142, 10.5000, 25.8750, 0.0001, 0.5047, 132.7627, 0.7951, 0.1539, 49.0000, 0.0434, 10.1751, 1.4686, 8.6570, 3.1000, 56.3284, 9.2700, 11.8307, 15.5674, 75.3224, 6.0000, 0.0038, 0.6121
26, 20767, 3.9160, 4.0000, 0.0002, 0.0393, 8.6000, 0.3308, -816.0900, 2467.4431, 14.5000, 28.0714, 0.0001, 0.4015, 142.8086, 0.7980, 0.1588, 73.0000, 0.0291, 11.0045, 1.4529, 8.1170, 5.3000, 55.4249, 8.6500, 12.5024, 16.2158, 70.0238, 18.0000, 0.0039, 0.5123
27, 22828, 3.8916, 4.0000, 0.0006, 0.0517, 8.8000, 0.3547, -986.3300, 1754.9680, 11.0000, 33.8333, 0.0002, 0.4058, 150.7620, 0.7815, 0.1571, 42.0000, 0.0176, 10.6053, 1.3990, 8.0443, 3.1000, 54.1375, 8.7500, 14.1134, 16.8831, 66.3297, 7.0000, 0.0098, 0.5507
28, 23855, 4.0217, 4.0000, 0.0012, 0.0323, 8.6000, 0.3478, -892.8500, 1982.6304, 14.5000, 30.6667, 0.0005, 0.4681, 162.9697, 0.8105, 0.1573, 21.0000, 0.0242, 9.4557, 1.5978, 7.6087, 6.4000, 40.5322, 10.2000, 15.2243, 18.7884, 61.3611, 5.0000, 0.0000, 0.6383
29, 24353, 4.0890, 4.0000, 0.0005, 0.0319, 8.1000, 0.4025, -858.9400, 2018.5823, 14.0000, 29.5000, 0.0001, 0.4380, 145.1404, 0.8070, 0.1611, 70.0000, 0.0152, 10.4755, 1.4703, 7.0000, 5.1000, 52.5018, 9.0800, 13.2650, 16.8847, 68.8988, 11.0000, 0.0000, 0.5744
30, 25609, 3.4615, 3.0000, 0.0014, 0.0629, 7.5000, 0.2692, -1012.4800, 1260.6204, 13.0000, 34.6667, 0.0007, 0.3905, 188.6621, 0.7375, 0.1627, 15.0000, 0.0738, 9.9225, 1.3077, 8.5962, 3.1000, 61.0176, 7.7600, 13.3608, 16.1744, 53.0048, 2.0000, 0.0369, 0.5810
31, 26072, 3.5200, 4.0000, 0.0015, 0.0312, 6.4000, 0.4000, -727.5900, 2575.1007, 12.0000, 25.0000, 0.0001, 0.9231, 29.5858, 0.8047, 0.1641, 5.0000, 0.0156, 6.5072, 1.4400, 7.2400, 8.8000, 59.6360, 9.7300, 11.1520, 16.4000, 338.0000, 1.0000, 0.0000, 0.9615
32, 26202, 3.7576, 3.0000, 0.0005, 0.0536, 6.9000, 0.3455, -801.1600, 2135.2136, 8.0000, 27.5000, 0.0003, 0.4702, 159.4388, 0.7569, 0.1673, 28.0000, 0.0405, 10.1821, 1.3818, 7.8727, 3.1000, 62.0207, 8.2900, 11.4405, 14.6364, 62.7200, 7.0000, 0.0222, 0.5952
33, 26969, 3.6209, 3.0000, 0.0009, 0.0587, 5.3000, 0.3072, -894.8900, 1419.3021, 13.0000, 30.6000, 0.0003, 0.4038, 135.6016, 0.7082, 0.1774, 21.0000, 0.0718, 10.2666, 1.2353, 8.6863, 5.7000, 71.2701, 8.0900, 10.9205, 14.3315, 73.7455, 2.0000, 0.0557, 0.5769
34, 27653, 3.6667, 3.0000, 0.0021, 0.0653, 4.2000, 0.2745, -594.2600, 1189.2787, 7.0000, 20.4000, 0.0006, 0.3551, 223.6003, 0.7086, 0.1841, 9.0000, 0.1142, 10.1488, 1.2549, 9.7157, 5.7000, 79.9643, 6.8600, 7.1738, 9.3365, 44.7227, 1.0000, 0.0420, 0.5514
35, 28084, 3.6916, 4.0000, 0.0009, 0.0564, 9.6000, 0.3084, -1039.5200, 1704.2082, 13.5000, 35.6667, 0.0005, 0.4312, 203.6866, 0.7510, 0.1518, 29.0000, 0.0350, 9.9167, 1.3645, 8.7103, 7.8000, 55.1978, 8.4500, 14.4209, 18.7526, 49.0950, 2.0000, 0.0409, 0.5872
36, 28600, 4.2543, 4.0000, 0.0008, 0.0487, 7.6000, 0.2890, -839.8200, 1914.0797, 9.0000, 28.8333, 0.0002, 0.4663, 119.9344, 0.7552, 0.1636, 19.0000, 0.0406, 10.0249, 1.4971, 8.0983, 5.5000, 50.9137, 8.9700, 13.3209, 15.6952, 83.3789, 2.0000, 0.0313, 0.6236
37, 29464, 4.3208, 4.0000, 0.0029, 0.0401, 11.7000, 0.2642, -504.0700, 2183.6606, 8.0000, 17.6667, 0.0007, 0.6364, 85.9504, 0.7860, 0.1405, 10.0000, 0.0334, 8.0863, 1.6792, 8.6226, 3.1000, 46.8392, 11.1200, 11.1151, 13.8591, 116.3462, 6.0000, 0.0334, 0.8000
38, 29765, 3.8070, 4.0000, 0.0008, 0.0529, 8.0000, 0.3041, -829.4100, 1615.9514, 11.0000, 28.5000, 0.0002, 0.4220, 158.3748, 0.7596, 0.1611, 34.0000, 0.0541, 10.3600, 1.4444, 7.9064, 3.1000, 55.7075, 8.7900, 12.5694, 15.8444, 63.1414, 5.0000, 0.0264, 0.5723
39, 30599, 4.1436, 4.0000, 0.0005, 0.0279, 7.7000, 0.3978, -879.1500, 2098.6525, 11.0000, 30.1667, 0.0002, 0.4649, 142.5858, 0.7946, 0.1631, 52.0000, 0.0423, 10.1984, 1.5138, 7.1547, 3.1000, 48.1473, 9.4900, 14.0380, 17.8125, 70.1332, 9.0000, 0.0144, 0.6000
40, 31570, 4.6190, 5.0000, 0.0072, 0.0310, 12.8000, 0.2381, -601.3100, 1446.1482, 11.0000, 21.0000, 0.0018, 0.7273, 123.9669, 0.8062, 0.1318, 2.0000, 0.0388, 6.4416, 1.5714, 8.7619, 8.8000, 52.5771, 11.1400, 11.1429, 12.2095, 80.6667, 2.0000, 0.0310, 0.8636
1, 0, 2.0000, 4.0000, 0.0000, 0.0000, 16.8000, 0.0000, -168290.3700, 2306.7054, 11.5000, 5686.0000, 0.0000, 0.1914, 118.9074, 0.7874, 0.1588, 0.0000, 0.0407, 11.1678, 2.0000, 16.0000, 8.8000, 37.6304, 288.4400, 8.0118, 2279.3056, 84.0991, 325.0000, 0.0153, 0.2905
2, 10, 4.1529, 4.0000, 0.0012, 0.0378, 10.2000, 0.2706, -619.3600, 2158.6452, 10.5000, 21.5000, 0.0003, 0.5778, 116.0494, 0.8051, 0.1501, 13.0000, 0.0526, 8.9772, 1.4706, 8.6000, 3.1000, 60.8545, 10.1400, 10.0504, 13.2512, 86.1702, 5.0000, 0.0078, 0.7222
3, 515, 3.9259, 4.0000, 0.0017, 0.0385, 10.4000, 0.3333, -1181.5600, 1726.3907, 19.5000, 40.5000, 0.0005, 0.4940, 130.6431, 0.8141, 0.1474, 17.0000, 0.0227, 9.1263, 1.5679, 7.3951, 7.2000, 33.0831, 10.5900, 18.7062, 22.6198, 76.5444, 6.0000, 0.0000, 0.6747
4, 958, 3.6344, 4.0000, 0.0001, 0.0413, 8.2000, 0.3441, -673.7400, 2530.7014, 11.0000, 23.2500, 0.0004, 0.6186, 99.9043, 0.7810, 0.1591, 14.0000, 0.0310, 9.0033, 1.4839, 8.2043, 8.1000, 57.7008, 9.8400, 10.9872, 14.8914, 100.0957, 5.0000, 0.0186, 0.7320
5, 1444, 3.8152, 4.0000, 0.0005, 0.0466, 11.7000, 0.2500, -525.7900, 2034.8049, 8.0000, 18.4000, 0.0005, 0.5361, 123.2862, 0.7929, 0.1418, 13.0000, 0.0448, 9.2569, 1.6304, 8.9457, 8.2000, 50.2242, 9.2700, 10.8251, 13.0122, 81.1121, 7.0000, 0.0187, 0.6804
6, 1982, 4.0693, 4.0000, 0.0008, 0.0301, 9.2000, 0.3762, -731.7600, 2092.1880, 13.0000, 25.2500, 0.0003, 0.5619, 175.9637, 0.8156, 0.1543, 12.0000, 0.0266, 9.3026, 1.6139, 7.4158, 7.2000, 44.6736, 10.6000, 13.3011, 16.8327, 56.8299, 8.0000, 0.0000, 0.6857
7, 2548, 4.3648, 4.0000, 0.0004, 0.0224, 8.1000, 0.4088, -770.2000, 2437.9015, 15.5000, 26.5000, 0.0002, 0.4819, 124.1109, 0.8166, 0.1611, 49.0000, 0.0302, 10.0476, 1.4906, 7.2956, 6.4000, 53.8356, 9.1400, 12.3337, 15.8830, 80.5731, 14.0000, 0.0000, 0.6145
8, 3444, 4.5784, 4.0000, 0.0007, 0.0234, 9.0000, 0.3333, -487.7800, 2127.4875, 8.5000, 17.0000, 0.0003, 0.5000, 154.3210, 0.8214, 0.1553, 24.0000, 0.0484, 9.5857, 1.4412, 9.1373, 6.4000, 67.6565, 8.7200, 8.0459, 10.7216, 64.8000, 10.0000, 0.0000, 0.6389
9, 4045, 4.5798, 4.0000, 0.0008, 0.0253, 8.2000, 0.3777, -603.9000, 1937.4835, 11.0000, 20.8889, 0.0002, 0.4315, 139.6583, 0.8126, 0.1603, 49.0000, 0.0291, 10.3389, 1.5000, 7.8404, 3.1000, 58.7328, 8.9200, 10.2567, 12.8236, 71.6033, 10.0000, 0.0019, 0.5838
10, 5114, 4.1647, 4.0000, 0.0011, 0.0223, 8.8000, 0.3765, -613.8700, 1527.1614, 11.0000, 21.2500, 0.0005, 0.5056, 151.4960, 0.8215, 0.1562, 30.0000, 0.0304, 9.2629, 1.3765, 7.7765, 6.0000, 68.8168, 8.5900, 8.9399, 13.2059, 66.0083, 5.0000, 0.0000, 0.6629
11, 5609, 4.2500, 3.0000, 0.0020, 0.0617, 8.7000, 0.3125, -458.4700, 2580.8007, 5.0000, 16.0000, 0.0004, 0.7000, 104.0000, 0.7665, 0.1542, 14.0000, 0.0264, 7.8884, 1.2708, 8.7500, 6.4000, 83.0825, 8.2200, 5.6458, 10.5667, 96.1538, 1.0000, 0.0176, 0.8200
12, 5839, 4.1468, 4.0000, 0.0014, 0.0415, 8.6000, 0.3303, -630.3800, 1665.4285, 9.0000, 21.8000, 0.0004, 0.4336, 117.4720, 0.7734, 0.1574, 20.0000, 0.0433, 9.6885, 1.4037, 7.8073, 8.8000, 65.9575, 9.3300, 9.4753, 13.1237, 85.1267, 5.0000, 0.0277, 0.6283
13, 6419, 3.9902, 4.0000, 0.0004, 0.0449, 7.1000, 0.3431, -993.2700, 2312.4864, 15.0000, 34.0000, 0.0003, 0.5825, 124.4227, 0.7735, 0.1653, 16.0000, 0.0388, 9.2172, 1.3725, 7.6765, 6.4000, 56.2074, 9.3100, 13.8661, 16.7373, 80.3712, 4.0000, 0.0163, 0.6990
14, 6911, 4.1324, 4.0000, 0.0010, 0.0297, 11.3000, 0.3162, -786.9100, 1591.7002, 15.0000, 27.2000, 0.0004, 0.4000, 122.4490, 0.7923, 0.1446, 21.0000, 0.0371, 10.0840, 1.6324, 8.0221, 3.1000, 41.1299, 9.5000, 14.2798, 17.0565, 81.6667, 9.0000, 0.0321, 0.5929
15, 7722, 3.6992, 4.0000, 0.0010, 0.0384, 8.2000, 0.3308, -772.8800, 1743.5158, 11.0000, 26.6000, 0.0003, 0.4519, 114.1289, 0.7740, 0.1595, 24.0000, 0.0310, 9.8214, 1.4361, 7.6090, 3.1000, 58.3428, 8.4600, 11.7299, 14.8505, 87.6202, 8.0000, 0.0281, 0.6296
16, 8401, 4.5588, 4.0000, 0.0011, 0.0263, 8.3000, 0.3235, -656.3100, 2194.1440, 11.0000, 22.6667, 0.0005, 0.5915, 126.9589, 0.8000, 0.1579, 18.0000, 0.0474, 8.6744, 1.4559, 8.3971, 7.8000, 60.6607, 10.1000, 10.4294, 12.0078, 78.7656, 3.0000, 0.0158, 0.7324
17, 8783, 4.5821, 4.0000, 0.0013, 0.0323, 11.1000, 0.2836, -643.0500, 2312.5809, 11.5000, 22.3333, 0.0003, 0.7000, 85.7143, 0.8234, 0.1443, 14.0000, 0.0622, 8.3266, 1.4478, 8.7463, 6.4000, 61.6861, 11.9600, 10.2036, 13.7095, 116.6667, 5.0000, 0.0000, 0.8143
18, 9187, 4.5287, 4.0000, 0.0013, 0.0361, 8.7000, 0.3448, -500.0000, 2456.2495, 7.5000, 17.4000, 0.0003, 0.6087, 120.5104, 0.8072, 0.1566, 15.0000, 0.0482, 8.9206, 1.4828, 8.0460, 6.7000, 63.7326, 9.6500, 8.6926, 12.0175, 82.9804, 5.0000, 0.0000, 0.7391
19, 9687, 3.8800, 4.0000, 0.0007, 0.0456, 8.7000, 0.3500, -577.0000, 2532.8436, 9.0000, 20.0000, 0.0004, 0.5333, 172.3356, 0.7974, 0.1569, 17.0000, 0.0401, 9.4563, 1.4600, 7.9000, 7.6000, 63.0190, 9.4400, 9.4380, 14.4000, 58.0263, 8.0000, 0.0000, 0.6571
20, 10237, 4.4865, 4.0000, 0.0017, 0.0383, 8.8000, 0.3514, -532.3800, 2080.2981, 8.0000, 18.5000, 0.0005, 0.5897, 85.4701, 0.8062, 0.1555, 16.0000, 0.0407, 8.6762, 1.5811, 8.5541, 9.5000, 54.2980, 9.6100, 10.2818, 13.3459, 117.0000, 4.0000, 0.0000, 0.7564
